date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:55	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:47:56%20GMT	https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/openhand.cur	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/openhand.cur	(from https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/rs6.css)
13:17:56	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:47:57%20GMT	https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/closedhand.cur	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/closedhand.cur	(from https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/rs6.css)
13:17:57	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:47:58%20GMT	https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/gridtile.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/gridtile.png	(from https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/rs6.css)
13:17:58	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:47:59%20GMT	https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/gridtile_white.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/gridtile_white.png	(from https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/rs6.css)
13:18:00	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:01%20GMT	https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/gridtile_3x3.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/gridtile_3x3.png	(from https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/rs6.css)
13:18:01	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:02%20GMT	https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/gridtile_3x3_white.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/gridtile_3x3_white.png	(from https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/rs6.css)
13:18:02	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:03%20GMT	https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/coloredbg.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/coloredbg.png	(from https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/rs6.css)
13:18:03	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:05%20GMT	https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/loader.gif	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/assets/loader.gif	(from https://d33wubrfki0l68.cloudfront.net/css/ced58c04a29e3fd1a68d9c2eaef08948c9a5d216/vendors/rs6.css)
13:18:04	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:06%20GMT	https://d33wubrfki0l68.cloudfront.net/bundles/openhand.cur	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/bundles/openhand.cur	(from https://d33wubrfki0l68.cloudfront.net/bundles/337dcc32f7bae2d01c4f986502e17c5f54cd3dd8.css)
13:18:05	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:07%20GMT	https://d33wubrfki0l68.cloudfront.net/bundles/closedhand.cur	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/bundles/closedhand.cur	(from https://d33wubrfki0l68.cloudfront.net/bundles/337dcc32f7bae2d01c4f986502e17c5f54cd3dd8.css)
13:18:06	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:08%20GMT	https://d33wubrfki0l68.cloudfront.net/assets/gridtile.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/assets/gridtile.png	(from https://d33wubrfki0l68.cloudfront.net/bundles/337dcc32f7bae2d01c4f986502e17c5f54cd3dd8.css)
13:18:08	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:09%20GMT	https://d33wubrfki0l68.cloudfront.net/assets/gridtile_white.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/assets/gridtile_white.png	(from https://d33wubrfki0l68.cloudfront.net/bundles/337dcc32f7bae2d01c4f986502e17c5f54cd3dd8.css)
13:18:09	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:11%20GMT	https://d33wubrfki0l68.cloudfront.net/assets/gridtile_3x3.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/assets/gridtile_3x3.png	(from https://d33wubrfki0l68.cloudfront.net/bundles/337dcc32f7bae2d01c4f986502e17c5f54cd3dd8.css)
13:18:11	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:12%20GMT	https://d33wubrfki0l68.cloudfront.net/assets/gridtile_3x3_white.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/assets/gridtile_3x3_white.png	(from https://d33wubrfki0l68.cloudfront.net/bundles/337dcc32f7bae2d01c4f986502e17c5f54cd3dd8.css)
13:18:13	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:14%20GMT	https://d33wubrfki0l68.cloudfront.net/assets/coloredbg.png	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/assets/coloredbg.png	(from https://d33wubrfki0l68.cloudfront.net/bundles/337dcc32f7bae2d01c4f986502e17c5f54cd3dd8.css)
13:18:14	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:15%20GMT	https://d33wubrfki0l68.cloudfront.net/assets/loader.gif	/storage/emulated/0/HTTrack/Websites/emprise/d33wubrfki0l68.cloudfront.net/assets/loader.gif	(from https://d33wubrfki0l68.cloudfront.net/bundles/337dcc32f7bae2d01c4f986502e17c5f54cd3dd8.css)
13:18:16	61/61	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2010%20Jul%202023%2007:48:17%20GMT	https://d33wubrfki0l68.cloudfront.net/robots.txt		(from https://d33wubrfki0l68.cloudfront.net/bundles/67608f4a19de0c4b5bdf8a3a05c0aaa11526369d.css)
